Dataset,Original Rows,Columns,Type,Silhouettescore,DaviesBouldinscore,Calinskiharabazscore,Cohesionscore,Separationscore,RMSSTDscore,RSscore,XBscore,Adjustedrandomscore,Adjusted_mutual_info_score,Fowlkes_mallows_score,Normalizedmutualinfoscore,imbalanced_ratio_before_sampling,total_hypersphere,hypersphere_minority,hypersphere_majority,samplesperhypersphere,samplesperhypersphere_minority,samplesperhypersphere_majority,Average distance between class,overlapping,ComplexityMetric,WeightedCM,DualWeightedCM,TLCM,None,SMOTE,NearMiss,SMOTEENN,Randomoversampling,ADASYN,BorderlineSMOTE,SVMSMOTE,RandomUnderSampler,ClusterCentroids,NearMissversion1,NearMissversion2,NearMissversion3,TomekLinks,EditedNearestNeighbours,RepeatedEditedNearestNeighbours,AllKNN,CondensedNearestNeighbour,NeighbourhoodCleaningRule,InstanceHardnessThreshold,SMOTETomek,KNN,DT,GNB,SVM,RF,XGB,ADA,CAT,F1,G-mean,Accuracy,Precision,Recall,AUC-ROC,AUC-PR,BalancedAccuracy,CWA
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.8839868660442262,0.8806087267286419,0.8811989592188989,0.8099225716171929,0.7188395271457223,0.9359498861006473,0.9338658346796166,0.10274114662500268,0.013872566603791854
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\Australian.csv,690,14,0,0.2922380722957008,1.4036249387237876,318.9702110611174,9822782.519691166,4554033.449874053,31.934419601482524,0.3167623108979516,0.5239949166730065,0.025605108367305295,0.015373738382860849,0.5219350725041544,0.016420781965153924,0.8015665796344648,226,108,118,3.0530973451327434,2.8425925925925926,3.2457627118644066,16.623276853055575,0.35121605002846756,0.3973941368078176,0.3745928338762215,0.36482084690553745,0.16612377850162866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.8974044397528532,0.8956389724172191,0.895870366076719,0.8257586989786532,0.7286092373435441,0.9592454587796926,0.9631283334284869,0.10159167768471683,0.013838652833346302
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7027803171069363,0.6943834820962133,0.702053723877546,0.7211694612589526,0.702053723877546,-1.0,-1.0,0.057819150584397426,0.08439231649806299
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7008991409865691,0.6882125418159143,0.702041699733064,0.7247413389439376,0.702041699733064,-1.0,-1.0,0.09499981519997043,0.2333927270099775
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6319370944655541,0.23725425517969181,0.6479330495635236,0.7074912006191206,0.6479330495635236,-1.0,-1.0,0.120496731279477,0.2918954957623829
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7098082798473193,0.6975261255250861,0.7120457879421879,0.7261412132419963,0.7120457879421879,-1.0,-1.0,0.12337914507399655,0.3165280452277599
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7025677441489849,0.6926580829020516,0.702053723877546,0.7210076179271291,0.702053723877546,-1.0,-1.0,0.09309835356240324,0.23327988390715418
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7070103247375553,0.6978632519317363,0.7080417478296419,0.7204596466943514,0.7080417478296419,-1.0,-1.0,0.026431686895736575,0.001113800865633434
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6648255991576422,0.4692711865428902,0.6740494913786884,0.6745603689006328,0.6740494913786884,-1.0,-1.0,0.02730913236946118,0.0012109008096639602
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7075619592923204,0.6969213676014382,0.7080417478296419,0.7259689357489436,0.7080417478296419,-1.0,-1.0,0.09143145729569983,0.2332331348433325
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7275745181499018,0.7183311795124526,0.7280701754385964,0.7444009630056092,0.7280701754385964,-1.0,-1.0,0.040649372823786965,0.03169847381330624
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7090647480971075,0.700294036714589,0.7087719298245615,0.7245005401661748,0.7087719298245615,-1.0,-1.0,0.0396761368140546,0.03167198204895364
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.647769895826185,0.4284031531671432,0.6614035087719298,0.6889511042272445,0.6614035087719298,-1.0,-1.0,0.07379454990544759,0.09342500874507025
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.73701029025057,0.7280488153339651,0.7385964912280701,0.7543653403795303,0.7385964912280701,-1.0,-1.0,0.07101909274402551,0.09323571123688164
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7122297619083438,0.7017259691152878,0.7140350877192981,0.7267176308134715,0.7140350877192981,-1.0,-1.0,0.03828840823334356,0.031577333294859344
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.737304323126376,0.7277952452694766,0.7385964912280701,0.7533038105236921,0.7385964912280701,-1.0,-1.0,0.03930554962697362,0.03164774704481905
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.563101045264191,0.19668475103770244,0.587719298245614,0.5891467539313586,0.587719298245614,-1.0,-1.0,0.03217627740614038,0.003576269975326821
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7351635776422901,0.7256859853214374,0.736842105263158,0.751290112417956,0.736842105263158,-1.0,-1.0,0.03533265442600825,0.031496497724334875
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6341959424333679,0.3814607812855603,0.6646560013987237,0.754589246789599,0.6646560013987237,-1.0,-1.0,0.0849825875550299,0.09867203273371151
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.776943882093807,0.7667517665042635,0.7782585890375033,0.7924620825311512,0.7782585890375033,-1.0,-1.0,0.07018215866530474,0.0966779622502752
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5663360204246211,0.0,0.6161377742809686,0.620660057527731,0.6161377742809686,-1.0,-1.0,0.10450573147202362,0.18905720932785086
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7894836788509952,0.7818599630768285,0.7890986974385873,0.8029345121617242,0.7890986974385873,-1.0,-1.0,0.0681846555442061,0.09630921619996959
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7810931274659411,0.7717773166778935,0.7809686161377742,0.7977960055573791,0.7809686161377742,-1.0,-1.0,0.1333531948700488,0.1977856377061001
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.810018796018796,0.8005214507335564,0.8080033219687035,0.8317730862259965,0.8080033219687035,-1.0,-1.0,0.07446941323345818,0.09708514409544779
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.26990146804260745,0.0,0.35160416120290233,0.42890289058403636,0.35160416120290233,-1.0,-1.0,0.06933000416146483,0.02038127452159621
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7827827574974296,0.7713546259191832,0.7837442084098262,0.801701776776984,0.7837442084098262,-1.0,-1.0,0.13634944955169673,0.19797108312105002
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.8663309360890006,0.0,0.9708950469820036,0.9759106634106635,0.9708950469820036,-1.0,-1.0,0.030935855480035006,0.0020679917063090286
C:/Ronald/uOttawa/CSI 6900/Metallic-main/Dataset2\LED-display-domain-7digit.csv,500,7,1,0.43709442330949194,1.0435300293087253,125.85290345318835,221.79477044550538,512.6972295544946,0.25428959550208463,0.6980296988319745,0.4370964883619863,0.520411031642794,0.595933715412097,0.5682505424226645,0.6110003284273637,0.6491228070175439,209,18,23,2.3923444976076556,2.0555555555555554,2.4782608695652173,3.7193257897172813,1.0,0.1891891891891892,0.21621621621621623,0.21621621621621623,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.9523672736281433,0.9587629514782897,0.9636884854276159,0.9704651187719749,0.9636884854276159,-1.0,-1.0,0.030935855480035006,0.0020679917063090286
